attack_uid,target_host,host,item,key,itemid,value_type,samples,min_value,avg_value,max_value,last_value,first_clock,last_clock,first_utc,last_utc,source
D-T0809-10,mqtt-broker,telemetry-api,telemetry-api availability,"net.tcp.service[http,10.10.0.153,8080]",50742,3,110,1.0,1.0,1.0,1.0,1777751117,1777751662,2026-05-02T19:45:17Z,2026-05-02T19:54:22Z,history.get
D-T0809-10,mqtt-broker,telemetry-api,telemetry-api latency seconds,"net.tcp.service.perf[http,10.10.0.153,8080]",50743,0,110,0.0001,0.000161,0.0003979206085205078,0.0001385211944580078,1777751118,1777751663,2026-05-02T19:45:18Z,2026-05-02T19:54:23Z,history.get
D-T0809-10,mqtt-broker,vulnerable-app,vulnerable-app availability,"net.tcp.service[http,10.10.0.154,8080]",50744,3,110,1.0,1.0,1.0,1.0,1777751119,1777751664,2026-05-02T19:45:19Z,2026-05-02T19:54:24Z,history.get
D-T0809-10,mqtt-broker,vulnerable-app,vulnerable-app latency seconds,"net.tcp.service.perf[http,10.10.0.154,8080]",50745,0,109,0.0001,0.000175,0.0002932548522949219,0.00015783309936523438,1777751120,1777751660,2026-05-02T19:45:20Z,2026-05-02T19:54:20Z,history.get
D-T0814-10,telemetry-api,health-app,health-app availability,"net.tcp.service[http,10.10.0.152,8080]",50740,3,108,1.0,1.0,1.0,1.0,1777751125,1777751660,2026-05-02T19:45:25Z,2026-05-02T19:54:20Z,history.get
D-T0814-10,telemetry-api,health-app,health-app latency seconds,"net.tcp.service.perf[http,10.10.0.152,8080]",50741,0,108,0.0001,0.000202,0.00034308433532714844,0.00013685226440429688,1777751126,1777751661,2026-05-02T19:45:26Z,2026-05-02T19:54:21Z,history.get
D-T0814-10,telemetry-api,mqtt-broker,mqtt-broker availability,"net.tcp.service[tcp,10.10.0.151,1883]",50738,3,108,1.0,1.0,1.0,1.0,1777751128,1777751663,2026-05-02T19:45:28Z,2026-05-02T19:54:23Z,history.get
D-T0814-10,telemetry-api,mqtt-broker,mqtt-broker latency seconds,"net.tcp.service.perf[tcp,10.10.0.151,1883]",50739,0,108,0.0001,0.000176,0.00036716461181640625,0.00012993812561035156,1777751129,1777751664,2026-05-02T19:45:29Z,2026-05-02T19:54:24Z,history.get
D-T0814-10,telemetry-api,telemetry-api,telemetry-api availability,"net.tcp.service[http,10.10.0.153,8080]",50742,3,108,1.0,1.0,1.0,1.0,1777751127,1777751662,2026-05-02T19:45:27Z,2026-05-02T19:54:22Z,history.get
D-T0814-10,telemetry-api,telemetry-api,telemetry-api latency seconds,"net.tcp.service.perf[http,10.10.0.153,8080]",50743,0,108,0.0001,0.000161,0.0003979206085205078,0.0001385211944580078,1777751128,1777751663,2026-05-02T19:45:28Z,2026-05-02T19:54:23Z,history.get
D-T0814-10,telemetry-api,vulnerable-app,vulnerable-app availability,"net.tcp.service[http,10.10.0.154,8080]",50744,3,108,1.0,1.0,1.0,1.0,1777751129,1777751664,2026-05-02T19:45:29Z,2026-05-02T19:54:24Z,history.get
D-T0814-10,telemetry-api,vulnerable-app,vulnerable-app latency seconds,"net.tcp.service.perf[http,10.10.0.154,8080]",50745,0,108,0.0001,0.000175,0.0002932548522949219,0.00015783309936523438,1777751125,1777751660,2026-05-02T19:45:25Z,2026-05-02T19:54:20Z,history.get
D-T0860-10,vulnerable-app,health-app,health-app availability,"net.tcp.service[http,10.10.0.152,8080]",50740,3,106,1.0,1.0,1.0,1.0,1777751135,1777751660,2026-05-02T19:45:35Z,2026-05-02T19:54:20Z,history.get
D-T0860-10,vulnerable-app,health-app,health-app latency seconds,"net.tcp.service.perf[http,10.10.0.152,8080]",50741,0,106,0.0001,0.000201,0.00034308433532714844,0.00013685226440429688,1777751136,1777751661,2026-05-02T19:45:36Z,2026-05-02T19:54:21Z,history.get
D-T0860-10,vulnerable-app,mqtt-broker,mqtt-broker availability,"net.tcp.service[tcp,10.10.0.151,1883]",50738,3,107,1.0,1.0,1.0,1.0,1777751133,1777751663,2026-05-02T19:45:33Z,2026-05-02T19:54:23Z,history.get
D-T0860-10,vulnerable-app,mqtt-broker,mqtt-broker latency seconds,"net.tcp.service.perf[tcp,10.10.0.151,1883]",50739,0,107,0.0001,0.000176,0.00036716461181640625,0.00012993812561035156,1777751134,1777751664,2026-05-02T19:45:34Z,2026-05-02T19:54:24Z,history.get
D-T0860-10,vulnerable-app,telemetry-api,telemetry-api availability,"net.tcp.service[http,10.10.0.153,8080]",50742,3,107,1.0,1.0,1.0,1.0,1777751132,1777751662,2026-05-02T19:45:32Z,2026-05-02T19:54:22Z,history.get
D-T0860-10,vulnerable-app,telemetry-api,telemetry-api latency seconds,"net.tcp.service.perf[http,10.10.0.153,8080]",50743,0,107,0.0001,0.000162,0.0003979206085205078,0.0001385211944580078,1777751133,1777751663,2026-05-02T19:45:33Z,2026-05-02T19:54:23Z,history.get
D-T0860-10,vulnerable-app,vulnerable-app,vulnerable-app availability,"net.tcp.service[http,10.10.0.154,8080]",50744,3,107,1.0,1.0,1.0,1.0,1777751134,1777751664,2026-05-02T19:45:34Z,2026-05-02T19:54:24Z,history.get
D-T0860-10,vulnerable-app,vulnerable-app,vulnerable-app latency seconds,"net.tcp.service.perf[http,10.10.0.154,8080]",50745,0,107,0.0001,0.000174,0.0002932548522949219,0.0001659393310546875,1777751135,1777751665,2026-05-02T19:45:35Z,2026-05-02T19:54:25Z,history.get
D-T0809-11,mqtt-broker,health-app,health-app availability,"net.tcp.service[http,10.10.0.152,8080]",50740,3,104,1.0,1.0,1.0,1.0,1777751150,1777751665,2026-05-02T19:45:50Z,2026-05-02T19:54:25Z,history.get
D-T0809-11,mqtt-broker,health-app,health-app latency seconds,"net.tcp.service.perf[http,10.10.0.152,8080]",50741,0,103,0.0001,0.000201,0.00034308433532714844,0.00013685226440429688,1777751151,1777751661,2026-05-02T19:45:51Z,2026-05-02T19:54:21Z,history.get
D-T0809-11,mqtt-broker,mqtt-broker,mqtt-broker availability,"net.tcp.service[tcp,10.10.0.151,1883]",50738,3,104,1.0,1.0,1.0,1.0,1777751148,1777751663,2026-05-02T19:45:48Z,2026-05-02T19:54:23Z,history.get
D-T0809-11,mqtt-broker,mqtt-broker,mqtt-broker latency seconds,"net.tcp.service.perf[tcp,10.10.0.151,1883]",50739,0,104,0.0001,0.000176,0.00036716461181640625,0.00012993812561035156,1777751149,1777751664,2026-05-02T19:45:49Z,2026-05-02T19:54:24Z,history.get
D-T0809-11,mqtt-broker,telemetry-api,telemetry-api availability,"net.tcp.service[http,10.10.0.153,8080]",50742,3,103,1.0,1.0,1.0,1.0,1777751152,1777751662,2026-05-02T19:45:52Z,2026-05-02T19:54:22Z,history.get
D-T0809-11,mqtt-broker,telemetry-api,telemetry-api latency seconds,"net.tcp.service.perf[http,10.10.0.153,8080]",50743,0,104,0.0001,0.000162,0.0003979206085205078,0.0001385211944580078,1777751148,1777751663,2026-05-02T19:45:48Z,2026-05-02T19:54:23Z,history.get
D-T0809-11,mqtt-broker,vulnerable-app,vulnerable-app availability,"net.tcp.service[http,10.10.0.154,8080]",50744,3,104,1.0,1.0,1.0,1.0,1777751149,1777751664,2026-05-02T19:45:49Z,2026-05-02T19:54:24Z,history.get
D-T0809-11,mqtt-broker,vulnerable-app,vulnerable-app latency seconds,"net.tcp.service.perf[http,10.10.0.154,8080]",50745,0,104,0.0001,0.000176,0.0002932548522949219,0.0001659393310546875,1777751150,1777751665,2026-05-02T19:45:50Z,2026-05-02T19:54:25Z,history.get
D-T0814-11,telemetry-api,health-app,health-app availability,"net.tcp.service[http,10.10.0.152,8080]",50740,3,102,1.0,1.0,1.0,1.0,1777751160,1777751665,2026-05-02T19:46:00Z,2026-05-02T19:54:25Z,history.get
D-T0814-11,telemetry-api,health-app,health-app latency seconds,"net.tcp.service.perf[http,10.10.0.152,8080]",50741,0,102,0.0001,0.000201,0.00034308433532714844,0.00013685226440429688,1777751156,1777751661,2026-05-02T19:45:56Z,2026-05-02T19:54:21Z,history.get
D-T0814-11,telemetry-api,mqtt-broker,mqtt-broker availability,"net.tcp.service[tcp,10.10.0.151,1883]",50738,3,102,1.0,1.0,1.0,1.0,1777751158,1777751663,2026-05-02T19:45:58Z,2026-05-02T19:54:23Z,history.get
D-T0814-11,telemetry-api,mqtt-broker,mqtt-broker latency seconds,"net.tcp.service.perf[tcp,10.10.0.151,1883]",50739,0,102,0.0001,0.000176,0.00036716461181640625,0.00012993812561035156,1777751159,1777751664,2026-05-02T19:45:59Z,2026-05-02T19:54:24Z,history.get
D-T0814-11,telemetry-api,telemetry-api,telemetry-api availability,"net.tcp.service[http,10.10.0.153,8080]",50742,3,102,1.0,1.0,1.0,1.0,1777751157,1777751662,2026-05-02T19:45:57Z,2026-05-02T19:54:22Z,history.get
D-T0814-11,telemetry-api,telemetry-api,telemetry-api latency seconds,"net.tcp.service.perf[http,10.10.0.153,8080]",50743,0,102,0.0001,0.000162,0.0003979206085205078,0.0001385211944580078,1777751158,1777751663,2026-05-02T19:45:58Z,2026-05-02T19:54:23Z,history.get
D-T0814-11,telemetry-api,vulnerable-app,vulnerable-app availability,"net.tcp.service[http,10.10.0.154,8080]",50744,3,102,1.0,1.0,1.0,1.0,1777751159,1777751664,2026-05-02T19:45:59Z,2026-05-02T19:54:24Z,history.get
D-T0814-11,telemetry-api,vulnerable-app,vulnerable-app latency seconds,"net.tcp.service.perf[http,10.10.0.154,8080]",50745,0,102,0.0001,0.000176,0.0002932548522949219,0.0001659393310546875,1777751160,1777751665,2026-05-02T19:46:00Z,2026-05-02T19:54:25Z,history.get
D-T0860-11,vulnerable-app,health-app,health-app availability,"net.tcp.service[http,10.10.0.152,8080]",50740,3,101,1.0,1.0,1.0,1.0,1777751165,1777751665,2026-05-02T19:46:05Z,2026-05-02T19:54:25Z,history.get
D-T0860-11,vulnerable-app,health-app,health-app latency seconds,"net.tcp.service.perf[http,10.10.0.152,8080]",50741,0,100,0.0001,0.000202,0.00034308433532714844,0.00013685226440429688,1777751166,1777751661,2026-05-02T19:46:06Z,2026-05-02T19:54:21Z,history.get
D-T0860-11,vulnerable-app,mqtt-broker,mqtt-broker availability,"net.tcp.service[tcp,10.10.0.151,1883]",50738,3,101,1.0,1.0,1.0,1.0,1777751163,1777751663,2026-05-02T19:46:03Z,2026-05-02T19:54:23Z,history.get
D-T0860-11,vulnerable-app,mqtt-broker,mqtt-broker latency seconds,"net.tcp.service.perf[tcp,10.10.0.151,1883]",50739,0,101,0.0001,0.000176,0.00036716461181640625,0.00012993812561035156,1777751164,1777751664,2026-05-02T19:46:04Z,2026-05-02T19:54:24Z,history.get
D-T0860-11,vulnerable-app,telemetry-api,telemetry-api availability,"net.tcp.service[http,10.10.0.153,8080]",50742,3,100,1.0,1.0,1.0,1.0,1777751167,1777751662,2026-05-02T19:46:07Z,2026-05-02T19:54:22Z,history.get
D-T0860-11,vulnerable-app,telemetry-api,telemetry-api latency seconds,"net.tcp.service.perf[http,10.10.0.153,8080]",50743,0,101,0.0001,0.000162,0.0003979206085205078,0.0001385211944580078,1777751163,1777751663,2026-05-02T19:46:03Z,2026-05-02T19:54:23Z,history.get
D-T0860-11,vulnerable-app,vulnerable-app,vulnerable-app availability,"net.tcp.service[http,10.10.0.154,8080]",50744,3,101,1.0,1.0,1.0,1.0,1777751164,1777751664,2026-05-02T19:46:04Z,2026-05-02T19:54:24Z,history.get
D-T0860-11,vulnerable-app,vulnerable-app,vulnerable-app latency seconds,"net.tcp.service.perf[http,10.10.0.154,8080]",50745,0,101,0.0001,0.000176,0.0002932548522949219,0.0001659393310546875,1777751165,1777751665,2026-05-02T19:46:05Z,2026-05-02T19:54:25Z,history.get
D-T0809-12,mqtt-broker,health-app,health-app availability,"net.tcp.service[http,10.10.0.152,8080]",50740,3,98,1.0,1.0,1.0,1.0,1777751180,1777751665,2026-05-02T19:46:20Z,2026-05-02T19:54:25Z,history.get
D-T0809-12,mqtt-broker,health-app,health-app latency seconds,"net.tcp.service.perf[http,10.10.0.152,8080]",50741,0,97,0.00012183189392089844,0.000202,0.00034308433532714844,0.00013685226440429688,1777751181,1777751661,2026-05-02T19:46:21Z,2026-05-02T19:54:21Z,history.get
D-T0809-12,mqtt-broker,mqtt-broker,mqtt-broker availability,"net.tcp.service[tcp,10.10.0.151,1883]",50738,3,98,1.0,1.0,1.0,1.0,1777751178,1777751663,2026-05-02T19:46:18Z,2026-05-02T19:54:23Z,history.get
D-T0809-12,mqtt-broker,mqtt-broker,mqtt-broker latency seconds,"net.tcp.service.perf[tcp,10.10.0.151,1883]",50739,0,98,0.0001,0.000174,0.0003273487091064453,0.00012993812561035156,1777751179,1777751664,2026-05-02T19:46:19Z,2026-05-02T19:54:24Z,history.get
D-T0809-12,mqtt-broker,telemetry-api,telemetry-api availability,"net.tcp.service[http,10.10.0.153,8080]",50742,3,98,1.0,1.0,1.0,1.0,1777751177,1777751662,2026-05-02T19:46:17Z,2026-05-02T19:54:22Z,history.get
D-T0809-12,mqtt-broker,telemetry-api,telemetry-api latency seconds,"net.tcp.service.perf[http,10.10.0.153,8080]",50743,0,98,0.0001,0.000162,0.0003979206085205078,0.0001385211944580078,1777751178,1777751663,2026-05-02T19:46:18Z,2026-05-02T19:54:23Z,history.get
D-T0809-12,mqtt-broker,vulnerable-app,vulnerable-app availability,"net.tcp.service[http,10.10.0.154,8080]",50744,3,98,1.0,1.0,1.0,1.0,1777751179,1777751664,2026-05-02T19:46:19Z,2026-05-02T19:54:24Z,history.get
D-T0809-12,mqtt-broker,vulnerable-app,vulnerable-app latency seconds,"net.tcp.service.perf[http,10.10.0.154,8080]",50745,0,98,0.0001,0.000174,0.0002732276916503906,0.0001659393310546875,1777751180,1777751665,2026-05-02T19:46:20Z,2026-05-02T19:54:25Z,history.get
D-T0814-12,telemetry-api,health-app,health-app availability,"net.tcp.service[http,10.10.0.152,8080]",50740,3,97,1.0,1.0,1.0,1.0,1777751185,1777751665,2026-05-02T19:46:25Z,2026-05-02T19:54:25Z,history.get
D-T0814-12,telemetry-api,health-app,health-app latency seconds,"net.tcp.service.perf[http,10.10.0.152,8080]",50741,0,96,0.00012183189392089844,0.000203,0.00034308433532714844,0.00013685226440429688,1777751186,1777751661,2026-05-02T19:46:26Z,2026-05-02T19:54:21Z,history.get
D-T0814-12,telemetry-api,mqtt-broker,mqtt-broker availability,"net.tcp.service[tcp,10.10.0.151,1883]",50738,3,96,1.0,1.0,1.0,1.0,1777751188,1777751663,2026-05-02T19:46:28Z,2026-05-02T19:54:23Z,history.get
D-T0814-12,telemetry-api,mqtt-broker,mqtt-broker latency seconds,"net.tcp.service.perf[tcp,10.10.0.151,1883]",50739,0,96,0.0001,0.000174,0.0003273487091064453,0.00012993812561035156,1777751189,1777751664,2026-05-02T19:46:29Z,2026-05-02T19:54:24Z,history.get
D-T0814-12,telemetry-api,telemetry-api,telemetry-api availability,"net.tcp.service[http,10.10.0.153,8080]",50742,3,96,1.0,1.0,1.0,1.0,1777751187,1777751662,2026-05-02T19:46:27Z,2026-05-02T19:54:22Z,history.get
D-T0814-12,telemetry-api,telemetry-api,telemetry-api latency seconds,"net.tcp.service.perf[http,10.10.0.153,8080]",50743,0,96,0.0001,0.000163,0.0003979206085205078,0.0001385211944580078,1777751188,1777751663,2026-05-02T19:46:28Z,2026-05-02T19:54:23Z,history.get
D-T0814-12,telemetry-api,vulnerable-app,vulnerable-app availability,"net.tcp.service[http,10.10.0.154,8080]",50744,3,96,1.0,1.0,1.0,1.0,1777751189,1777751664,2026-05-02T19:46:29Z,2026-05-02T19:54:24Z,history.get
D-T0814-12,telemetry-api,vulnerable-app,vulnerable-app latency seconds,"net.tcp.service.perf[http,10.10.0.154,8080]",50745,0,97,0.0001,0.000175,0.0002732276916503906,0.0001659393310546875,1777751185,1777751665,2026-05-02T19:46:25Z,2026-05-02T19:54:25Z,history.get
D-T0860-12,vulnerable-app,health-app,health-app availability,"net.tcp.service[http,10.10.0.152,8080]",50740,3,95,1.0,1.0,1.0,1.0,1777751195,1777751665,2026-05-02T19:46:35Z,2026-05-02T19:54:25Z,history.get
D-T0860-12,vulnerable-app,health-app,health-app latency seconds,"net.tcp.service.perf[http,10.10.0.152,8080]",50741,0,94,0.00012183189392089844,0.000203,0.00034308433532714844,0.00013685226440429688,1777751196,1777751661,2026-05-02T19:46:36Z,2026-05-02T19:54:21Z,history.get
D-T0860-12,vulnerable-app,mqtt-broker,mqtt-broker availability,"net.tcp.service[tcp,10.10.0.151,1883]",50738,3,95,1.0,1.0,1.0,1.0,1777751193,1777751663,2026-05-02T19:46:33Z,2026-05-02T19:54:23Z,history.get
D-T0860-12,vulnerable-app,mqtt-broker,mqtt-broker latency seconds,"net.tcp.service.perf[tcp,10.10.0.151,1883]",50739,0,95,0.0001,0.000173,0.0003273487091064453,0.00012993812561035156,1777751194,1777751664,2026-05-02T19:46:34Z,2026-05-02T19:54:24Z,history.get
D-T0860-12,vulnerable-app,telemetry-api,telemetry-api availability,"net.tcp.service[http,10.10.0.153,8080]",50742,3,94,1.0,1.0,1.0,1.0,1777751197,1777751662,2026-05-02T19:46:37Z,2026-05-02T19:54:22Z,history.get
D-T0860-12,vulnerable-app,telemetry-api,telemetry-api latency seconds,"net.tcp.service.perf[http,10.10.0.153,8080]",50743,0,95,0.0001,0.000164,0.0003979206085205078,0.0001385211944580078,1777751193,1777751663,2026-05-02T19:46:33Z,2026-05-02T19:54:23Z,history.get
D-T0860-12,vulnerable-app,vulnerable-app,vulnerable-app availability,"net.tcp.service[http,10.10.0.154,8080]",50744,3,95,1.0,1.0,1.0,1.0,1777751194,1777751664,2026-05-02T19:46:34Z,2026-05-02T19:54:24Z,history.get
D-T0860-12,vulnerable-app,vulnerable-app,vulnerable-app latency seconds,"net.tcp.service.perf[http,10.10.0.154,8080]",50745,0,95,0.0001,0.000174,0.0002732276916503906,0.0001659393310546875,1777751195,1777751665,2026-05-02T19:46:35Z,2026-05-02T19:54:25Z,history.get
D-T0809-13,mqtt-broker,health-app,health-app availability,"net.tcp.service[http,10.10.0.152,8080]",50740,3,92,1.0,1.0,1.0,1.0,1777751210,1777751665,2026-05-02T19:46:50Z,2026-05-02T19:54:25Z,history.get
D-T0809-13,mqtt-broker,health-app,health-app latency seconds,"net.tcp.service.perf[http,10.10.0.152,8080]",50741,0,91,0.00012183189392089844,0.000204,0.00034308433532714844,0.00013685226440429688,1777751211,1777751661,2026-05-02T19:46:51Z,2026-05-02T19:54:21Z,history.get
D-T0809-13,mqtt-broker,mqtt-broker,mqtt-broker availability,"net.tcp.service[tcp,10.10.0.151,1883]",50738,3,92,1.0,1.0,1.0,1.0,1777751208,1777751663,2026-05-02T19:46:48Z,2026-05-02T19:54:23Z,history.get
D-T0809-13,mqtt-broker,mqtt-broker,mqtt-broker latency seconds,"net.tcp.service.perf[tcp,10.10.0.151,1883]",50739,0,92,0.0001,0.000172,0.0003273487091064453,0.00012993812561035156,1777751209,1777751664,2026-05-02T19:46:49Z,2026-05-02T19:54:24Z,history.get
D-T0809-13,mqtt-broker,telemetry-api,telemetry-api availability,"net.tcp.service[http,10.10.0.153,8080]",50742,3,92,1.0,1.0,1.0,1.0,1777751207,1777751662,2026-05-02T19:46:47Z,2026-05-02T19:54:22Z,history.get
D-T0809-13,mqtt-broker,telemetry-api,telemetry-api latency seconds,"net.tcp.service.perf[http,10.10.0.153,8080]",50743,0,92,0.0001,0.000162,0.0003979206085205078,0.0001385211944580078,1777751208,1777751663,2026-05-02T19:46:48Z,2026-05-02T19:54:23Z,history.get
D-T0809-13,mqtt-broker,vulnerable-app,vulnerable-app availability,"net.tcp.service[http,10.10.0.154,8080]",50744,3,92,1.0,1.0,1.0,1.0,1777751209,1777751664,2026-05-02T19:46:49Z,2026-05-02T19:54:24Z,history.get
